season,round,circuit_id,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,nationality,constructor,grid,podium,driver_points_after_race.1,driver_wins_after_race.1,driver_standings_pos_after_race.1,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time,driver_age,wins_percentage
1997,6,catalunya,TRUE,FALSE,FALSE,FALSE,FALSE,trulli,Italian,minardi,18,15,0,0,19,0,0,16,0,0,10,3.927,22,
1997,6,catalunya,TRUE,FALSE,FALSE,FALSE,FALSE,verstappen,Dutch,tyrrell,19,11,0,0,18,0,0,17,2,0,9,4.057,25,0
1997,6,catalunya,TRUE,FALSE,FALSE,FALSE,FALSE,katayama,Japanese,minardi,20,22,0,0,20,0,0,20,0,0,10,4.147,33,
1997,6,catalunya,TRUE,FALSE,FALSE,FALSE,FALSE,diniz,Brazilian,arrows,21,16,0,0,21,0,0,18,0,0,11,4.504,27,0
1997,6,catalunya,TRUE,FALSE,FALSE,FALSE,FALSE,magnussen,Danish,stewart,22,13,0,0,16,0,0,19,6,0,7,4.535,23,
1997,7,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,michael_schumacher,German,ferrari,1,1,27,1,2,24,1,1,41,1,1,0,28,0.1
1997,7,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,villeneuve,Canadian,williams,2,19,30,3,1,20,2,2,40,4,2,0.013,26,
1997,7,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,barrichello,Brazilian,stewart,3,15,6,0,10,6,0,9,6,0,7,0.293,25,0
1997,7,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,frentzen,German,williams,4,4,10,1,6,10,1,4,40,4,2,0.369,30,0
1997,7,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,coulthard,British,mclaren,5,7,11,1,5,10,1,5,21,1,3,0.371,26,0
1997,7,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,fisichella,Italian,jordan,6,3,4,0,13,4,0,11,8,0,6,0.655,24,0
1997,7,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,ralf_schumacher,German,jordan,7,17,4,0,12,4,0,10,8,0,6,0.774,21,0
1997,7,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,alesi,French,benetton,8,2,7,0,9,3,0,13,17,0,4,0.804,33,0
1997,7,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,hakkinen,Finnish,mclaren,9,20,10,0,8,10,0,7,21,1,3,0.821,28,0
1997,7,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,panis,French,prost,10,11,15,0,3,9,0,8,15,0,5,0.939,30,0
1997,7,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,irvine,British,ferrari,12,21,14,0,4,14,0,3,41,1,1,1.408,31,0
1997,7,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,herbert,British,sauber,13,5,5,0,11,3,0,12,6,0,8,1.527,32,0
1997,7,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,verstappen,Dutch,tyrrell,14,13,0,0,18,0,0,18,2,0,9,2.007,25,
1997,7,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,damon_hill,British,arrows,15,9,0,0,23,0,0,22,0,0,11,2.034,36,0
1997,7,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,diniz,Brazilian,arrows,16,8,0,0,21,0,0,21,0,0,11,2.08,27,0
1997,7,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,salo,Finnish,tyrrell,17,12,2,0,14,2,0,14,2,0,9,2.241,30,0
1997,7,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,morbidelli,Italian,sauber,18,10,0,0,22,0,0,0,6,0,8,2.262,29,0
1997,7,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,nakano,Japanese,prost,19,6,0,0,17,0,0,17,15,0,5,2.275,26,
1997,7,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,trulli,Italian,minardi,20,16,0,0,19,0,0,19,0,0,10,2.275,22,0
1997,7,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,magnussen,Danish,stewart,21,22,0,0,16,0,0,16,6,0,7,2.396,23,
1997,7,villeneuve,TRUE,FALSE,FALSE,FALSE,FALSE,katayama,Japanese,minardi,22,18,0,0,20,0,0,20,0,0,10,2.939,34,
1997,8,magny_cours,FALSE,FALSE,TRUE,TRUE,FALSE,michael_schumacher,German,ferrari,1,1,37,2,1,27,1,2,51,2,1,0,28,0.1
1997,8,magny_cours,FALSE,FALSE,TRUE,TRUE,FALSE,frentzen,German,williams,2,2,13,1,5,10,1,6,43,4,2,0.201,30,0
1997,8,magny_cours,FALSE,FALSE,TRUE,TRUE,FALSE,ralf_schumacher,German,jordan,3,6,4,0,13,4,0,12,12,0,6,0.207,21,0
1997,8,magny_cours,FALSE,FALSE,TRUE,TRUE,FALSE,villeneuve,Canadian,williams,4,4,30,3,2,30,3,1,43,4,2,0.252,26,
1997,8,magny_cours,FALSE,FALSE,TRUE,TRUE,FALSE,irvine,British,ferrari,5,3,14,0,4,14,0,4,51,2,1,0.312,31,0
1997,8,magny_cours,FALSE,FALSE,TRUE,TRUE,FALSE,trulli,Italian,prost,6,10,0,0,20,0,0,19,16,0,5,0.409,22,
1997,8,magny_cours,FALSE,FALSE,TRUE,TRUE,FALSE,alesi,French,benetton,8,5,13,0,6,7,0,9,23,0,3,0.68,33,0
1997,8,magny_cours,FALSE,FALSE,TRUE,TRUE,FALSE,coulthard,British,mclaren,9,7,11,1,7,11,1,5,21,1,4,0.722,26,0
1997,8,magny_cours,FALSE,FALSE,TRUE,TRUE,FALSE,hakkinen,Finnish,mclaren,10,19,10,0,9,10,0,8,21,1,4,0.791,28,0
1997,8,magny_cours,FALSE,FALSE,TRUE,TRUE,FALSE,fisichella,Italian,jordan,11,9,8,0,10,4,0,13,12,0,6,0.905,24,
1997,8,magny_cours,FALSE,FALSE,TRUE,TRUE,FALSE,nakano,Japanese,prost,12,21,1,0,16,0,0,17,16,0,5,1.309,26,
1997,8,magny_cours,FALSE,FALSE,TRUE,TRUE,FALSE,barrichello,Brazilian,stewart,13,17,6,0,12,6,0,10,6,0,8,1.328,25,0
1997,8,magny_cours,FALSE,FALSE,TRUE,TRUE,FALSE,herbert,British,sauber,14,8,7,0,11,5,0,11,8,0,7,1.47,33,0
1997,8,magny_cours,FALSE,FALSE,TRUE,TRUE,FALSE,magnussen,Danish,stewart,15,18,0,0,17,0,0,16,6,0,8,1.601,23,
1997,8,magny_cours,FALSE,FALSE,TRUE,TRUE,FALSE,diniz,Brazilian,arrows,16,15,0,0,19,0,0,21,0,0,10,1.988,27,0
1997,8,magny_cours,FALSE,FALSE,TRUE,TRUE,FALSE,damon_hill,British,arrows,17,12,0,0,21,0,0,23,0,0,10,2.181,36,0
1997,8,magny_cours,FALSE,FALSE,TRUE,TRUE,FALSE,verstappen,Dutch,tyrrell,18,20,0,0,18,0,0,18,2,0,9,2.393,25,
1997,8,magny_cours,FALSE,FALSE,TRUE,TRUE,FALSE,salo,Finnish,tyrrell,19,13,2,0,14,2,0,14,2,0,9,2.708,30,0
1997,8,magny_cours,FALSE,FALSE,TRUE,TRUE,FALSE,katayama,Japanese,minardi,21,11,0,0,22,0,0,20,0,0,11,3.015,34,
1997,9,silverstone,FALSE,FALSE,TRUE,FALSE,FALSE,villeneuve,Canadian,williams,1,1,33,3,2,30,3,2,52,4,2,0,26,0.5
1997,9,silverstone,FALSE,FALSE,TRUE,FALSE,FALSE,frentzen,German,williams,2,21,19,1,3,13,1,5,52,4,2,0.134,30,0
1997,9,silverstone,FALSE,FALSE,TRUE,FALSE,FALSE,hakkinen,Finnish,mclaren,3,12,10,0,9,10,0,9,21,1,4,0.199,28,0
1997,9,silverstone,FALSE,FALSE,TRUE,FALSE,FALSE,michael_schumacher,German,ferrari,4,18,47,3,1,37,2,1,65,3,1,0.379,28,0
1997,9,silverstone,FALSE,FALSE,TRUE,FALSE,FALSE,ralf_schumacher,German,jordan,5,5,5,0,13,4,0,13,13,0,6,0.679,22,0
1997,9,silverstone,FALSE,FALSE,TRUE,FALSE,FALSE,coulthard,British,mclaren,6,4,11,1,7,11,1,7,21,1,4,0.681,26,0
1997,9,silverstone,FALSE,FALSE,TRUE,FALSE,FALSE,irvine,British,ferrari,7,15,18,0,4,14,0,4,65,3,1,0.744,31,0
1997,9,silverstone,FALSE,FALSE,TRUE,FALSE,FALSE,wurz,Austrian,benetton,8,3,0,0,0,0,0,0,25,0,3,0.746,23,
1997,9,silverstone,FALSE,FALSE,TRUE,FALSE,FALSE,herbert,British,sauber,9,17,7,0,11,7,0,11,8,0,7,0.77,33,0
1997,9,silverstone,FALSE,FALSE,TRUE,FALSE,FALSE,fisichella,Italian,jordan,10,7,8,0,10,8,0,10,13,0,6,0.773,24,
1997,9,silverstone,FALSE,FALSE,TRUE,FALSE,FALSE,alesi,French,benetton,11,2,15,0,6,13,0,6,25,0,3,0.794,33,0
1997,9,silverstone,FALSE,FALSE,TRUE,FALSE,FALSE,damon_hill,British,arrows,12,6,0,0,21,0,0,21,0,0,10,1.673,36,0
1997,9,silverstone,FALSE,FALSE,TRUE,FALSE,FALSE,trulli,Italian,prost,13,8,0,0,20,0,0,20,16,0,5,1.768,23,
1997,9,silverstone,FALSE,FALSE,TRUE,FALSE,FALSE,fontana,Argentine,sauber,14,9,0,0,0,0,0,0,8,0,7,2.289,22,
1997,9,silverstone,FALSE,FALSE,TRUE,FALSE,FALSE,nakano,Japanese,prost,15,11,1,0,16,1,0,16,16,0,5,2.469,26,
1997,9,silverstone,FALSE,FALSE,TRUE,FALSE,FALSE,magnussen,Danish,stewart,16,13,0,0,17,0,0,17,6,0,8,2.641,24,
1997,9,silverstone,FALSE,FALSE,TRUE,FALSE,FALSE,diniz,Brazilian,arrows,17,20,0,0,19,0,0,19,0,0,10,2.88,27,0
1997,9,silverstone,FALSE,FALSE,TRUE,FALSE,FALSE,salo,Finnish,tyrrell,18,16,2,0,14,2,0,14,2,0,9,2.955,30,0
1997,9,silverstone,FALSE,FALSE,TRUE,FALSE,FALSE,katayama,Japanese,minardi,19,22,0,0,22,0,0,22,0,0,11,3.412,34,
1997,9,silverstone,FALSE,FALSE,TRUE,FALSE,FALSE,verstappen,Dutch,tyrrell,20,14,0,0,18,0,0,18,2,0,9,3.556,25,
1997,9,silverstone,FALSE,FALSE,TRUE,FALSE,FALSE,marques,Brazilian,minardi,21,10,0,0,0,0,0,0,0,0,11,3.927,21,0
1997,10,hockenheimring,FALSE,FALSE,TRUE,FALSE,FALSE,berger,Austrian,benetton,1,1,10,0,8,10,0,8,35,0,3,0,37,0.5
1997,10,hockenheimring,FALSE,FALSE,TRUE,FALSE,FALSE,fisichella,Italian,jordan,2,11,8,0,10,8,0,10,15,0,6,0.023,24,
1997,10,hockenheimring,FALSE,FALSE,TRUE,FALSE,FALSE,hakkinen,Finnish,mclaren,3,3,10,0,9,10,0,9,24,1,4,0.161,28,0
1997,10,hockenheimring,FALSE,FALSE,TRUE,FALSE,FALSE,michael_schumacher,German,ferrari,4,2,47,3,1,47,3,1,65,3,1,0.308,28,0
1997,10,hockenheimring,FALSE,FALSE,TRUE,FALSE,FALSE,frentzen,German,williams,5,20,19,1,4,19,1,3,62,5,2,0.548,30,0
1997,10,hockenheimring,FALSE,FALSE,TRUE,FALSE,FALSE,alesi,French,benetton,6,6,21,0,3,15,0,6,35,0,3,0.62,33,0
1997,10,hockenheimring,FALSE,FALSE,TRUE,FALSE,FALSE,ralf_schumacher,German,jordan,7,5,7,0,11,5,0,13,15,0,6,0.625,22,0
1997,10,hockenheimring,FALSE,FALSE,TRUE,FALSE,FALSE,coulthard,British,mclaren,8,19,14,1,7,11,1,7,24,1,4,0.814,26,0
1997,10,hockenheimring,FALSE,FALSE,TRUE,FALSE,FALSE,villeneuve,Canadian,williams,9,14,43,4,2,33,3,2,62,5,2,1.094,26,
1997,10,hockenheimring,FALSE,FALSE,TRUE,FALSE,FALSE,irvine,British,ferrari,10,21,18,0,5,18,0,4,65,3,1,1.336,31,0
1997,10,hockenheimring,FALSE,FALSE,TRUE,FALSE,FALSE,trulli,Italian,prost,11,4,0,0,20,0,0,20,16,0,5,1.353,23,
1997,10,hockenheimring,FALSE,FALSE,TRUE,FALSE,FALSE,barrichello,Brazilian,stewart,12,12,6,0,13,6,0,12,6,0,8,1.399,25,0
1997,10,hockenheimring,FALSE,FALSE,TRUE,FALSE,FALSE,damon_hill,British,arrows,13,8,1,0,18,0,0,21,1,0,10,1.488,36,0
1997,10,hockenheimring,FALSE,FALSE,TRUE,FALSE,FALSE,herbert,British,sauber,14,17,7,0,12,7,0,11,8,0,7,1.787,33,0
1997,10,hockenheimring,FALSE,FALSE,TRUE,FALSE,FALSE,magnussen,Danish,stewart,15,15,0,0,19,0,0,17,6,0,8,2.054,24,
1997,10,hockenheimring,FALSE,FALSE,TRUE,FALSE,FALSE,diniz,Brazilian,arrows,16,18,0,0,22,0,0,19,1,0,10,2.196,27,0
1997,10,hockenheimring,FALSE,FALSE,TRUE,FALSE,FALSE,nakano,Japanese,prost,17,7,1,0,16,1,0,16,16,0,5,2.239,26,
1997,10,hockenheimring,FALSE,FALSE,TRUE,FALSE,FALSE,fontana,Argentine,sauber,18,9,0,0,23,0,0,0,8,0,7,2.679,22,
1997,10,hockenheimring,FALSE,FALSE,TRUE,FALSE,FALSE,salo,Finnish,tyrrell,19,13,2,0,15,2,0,14,2,0,9,3.499,30,0
1997,10,hockenheimring,FALSE,FALSE,TRUE,FALSE,FALSE,verstappen,Dutch,tyrrell,20,10,0,0,21,0,0,18,2,0,9,3.938,25,0
1997,10,hockenheimring,FALSE,FALSE,TRUE,FALSE,FALSE,marques,Brazilian,minardi,21,22,0,0,26,0,0,0,0,0,11,4.069,21,0
1997,10,hockenheimring,FALSE,FALSE,TRUE,FALSE,FALSE,katayama,Japanese,minardi,22,16,0,0,24,0,0,22,0,0,11,4.626,34,
1997,11,hungaroring,FALSE,FALSE,TRUE,FALSE,FALSE,michael_schumacher,German,ferrari,1,4,53,3,1,47,3,1,71,3,1,0,28,0
1997,11,hungaroring,FALSE,FALSE,TRUE,FALSE,FALSE,villeneuve,Canadian,williams,2,1,43,4,2,43,4,2,62,5,2,0.187,26,0.5
1997,11,hungaroring,FALSE,FALSE,TRUE,FALSE,FALSE,damon_hill,British,arrows,3,2,1,0,19,1,0,18,1,0,10,0.372,36,0
1997,11,hungaroring,FALSE,FALSE,TRUE,FALSE,FALSE,hakkinen,Finnish,mclaren,4,20,14,0,9,10,0,9,28,1,4,0.468,28,0
1997,11,hungaroring,FALSE,FALSE,TRUE,FALSE,FALSE,irvine,British,ferrari,5,9,18,0,6,18,0,5,71,3,1,0.752,31,0
1997,11,hungaroring,FALSE,FALSE,TRUE,FALSE,FALSE,frentzen,German,williams,6,18,19,1,5,19,1,4,62,5,2,0.848,30,0
1997,11,hungaroring,FALSE,FALSE,TRUE,FALSE,FALSE,berger,Austrian,benetton,7,8,20,1,4,10,0,8,46,1,3,1.027,37,
1997,11,hungaroring,FALSE,FALSE,TRUE,FALSE,FALSE,coulthard,British,mclaren,8,14,14,1,8,14,1,7,28,1,4,1.033,26,0
1997,11,hungaroring,FALSE,FALSE,TRUE,FALSE,FALSE,alesi,French,benetton,9,11,22,0,3,21,0,3,46,1,3,1.233,33,
1997,11,hungaroring,FALSE,FALSE,TRUE,FALSE,FALSE,herbert,British,sauber,10,3,7,0,12,7,0,12,8,0,7,1.466,33,0
1997,11,hungaroring,FALSE,FALSE,TRUE,FALSE,FALSE,barrichello,Brazilian,stewart,11,19,6,0,13,6,0,13,6,0,8,1.466,25,0
1997,11,hungaroring,FALSE,FALSE,TRUE,FALSE,FALSE,trulli,Italian,prost,12,7,3,0,15,0,0,20,19,0,5,1.625,23,
1997,11,hungaroring,FALSE,FALSE,TRUE,FALSE,FALSE,fisichella,Italian,jordan,13,17,8,0,11,8,0,10,17,0,6,1.628,24,
1997,11,hungaroring,FALSE,FALSE,TRUE,FALSE,FALSE,ralf_schumacher,German,jordan,14,5,9,0,10,7,0,11,17,0,6,2.014,22,0
1997,11,hungaroring,FALSE,FALSE,TRUE,FALSE,FALSE,morbidelli,Italian,sauber,15,21,0,0,25,0,0,25,8,0,7,2.094,29,
1997,11,hungaroring,FALSE,FALSE,TRUE,FALSE,FALSE,nakano,Japanese,prost,16,6,1,0,17,1,0,16,19,0,5,2.112,26,
1997,11,hungaroring,FALSE,FALSE,TRUE,FALSE,FALSE,magnussen,Danish,stewart,17,22,0,0,20,0,0,19,6,0,8,2.186,24,
1997,11,hungaroring,FALSE,FALSE,TRUE,FALSE,FALSE,verstappen,Dutch,tyrrell,18,15,0,0,21,0,0,21,2,0,9,2.423,25,
1997,11,hungaroring,FALSE,FALSE,TRUE,FALSE,FALSE,diniz,Brazilian,arrows,19,16,0,0,22,0,0,22,1,0,10,2.446,27,0
1997,11,hungaroring,FALSE,FALSE,TRUE,FALSE,FALSE,katayama,Japanese,minardi,20,10,0,0,24,0,0,24,0,0,11,2.56,34,
1997,11,hungaroring,FALSE,FALSE,TRUE,FALSE,FALSE,salo,Finnish,tyrrell,21,13,2,0,16,2,0,15,2,0,9,2.81,30,0
1997,11,hungaroring,FALSE,FALSE,TRUE,FALSE,FALSE,marques,Brazilian,minardi,22,12,0,0,26,0,0,26,0,0,11,3.348,21,0
1997,12,spa,FALSE,FALSE,FALSE,FALSE,FALSE,villeneuve,Canadian,williams,1,5,53,5,2,43,4,2,72,6,2,0,26,
1997,12,spa,FALSE,FALSE,FALSE,FALSE,FALSE,alesi,French,benetton,2,8,22,0,3,22,0,3,46,1,3,0.309,33,0
1997,12,spa,FALSE,FALSE,FALSE,FALSE,FALSE,michael_schumacher,German,ferrari,3,1,56,3,1,53,3,1,74,3,1,0.843,28,0.1
1997,12,spa,FALSE,FALSE,FALSE,FALSE,FALSE,fisichella,Italian,jordan,4,2,8,0,12,8,0,11,19,0,6,1.02,24,
1997,12,spa,FALSE,FALSE,FALSE,FALSE,FALSE,hakkinen,Finnish,mclaren,5,16,14,0,9,14,0,9,28,1,4,1.053,28,0
1997,12,spa,FALSE,FALSE,FALSE,FALSE,FALSE,ralf_schumacher,German,jordan,6,18,11,0,11,9,0,10,19,0,6,1.07,22,0
1997,12,spa,FALSE,FALSE,FALSE,FALSE,FALSE,frentzen,German,williams,7,3,19,1,5,19,1,5,72,6,2,1.206,30,0
1997,12,spa,FALSE,FALSE,FALSE,FALSE,FALSE,diniz,Brazilian,arrows,8,7,0,0,22,0,0,22,7,0,8,1.403,27,0
1997,12,spa,FALSE,FALSE,FALSE,FALSE,FALSE,damon_hill,British,arrows,9,13,7,0,13,1,0,19,7,0,8,1.52,36,0
1997,12,spa,FALSE,FALSE,FALSE,FALSE,FALSE,coulthard,British,mclaren,10,19,14,1,8,14,1,8,28,1,4,1.96,26,0
1997,12,spa,FALSE,FALSE,FALSE,FALSE,FALSE,herbert,British,sauber,11,4,11,0,10,7,0,12,12,0,7,2.159,33,0
1997,12,spa,FALSE,FALSE,FALSE,FALSE,FALSE,barrichello,Brazilian,stewart,12,21,6,0,14,6,0,13,6,0,9,2.275,25,0
1997,12,spa,FALSE,FALSE,FALSE,FALSE,FALSE,morbidelli,Italian,sauber,13,9,0,0,26,0,0,25,12,0,7,2.466,29,
1997,12,spa,FALSE,FALSE,FALSE,FALSE,FALSE,trulli,Italian,prost,14,15,3,0,16,3,0,15,20,0,5,2.644,23,
1997,12,spa,FALSE,FALSE,FALSE,FALSE,FALSE,berger,Austrian,benetton,15,6,20,1,4,20,1,4,46,1,3,2.941,37,
1997,12,spa,FALSE,FALSE,FALSE,FALSE,FALSE,nakano,Japanese,prost,16,22,2,0,18,1,0,17,20,0,5,3.299,26,
1997,12,spa,FALSE,FALSE,FALSE,FALSE,FALSE,irvine,British,ferrari,17,10,18,0,6,18,0,6,74,3,1,3.343,31,0
1997,12,spa,FALSE,FALSE,FALSE,FALSE,FALSE,magnussen,Danish,stewart,18,12,0,0,20,0,0,20,6,0,9,3.436,24,
1997,12,spa,FALSE,FALSE,FALSE,FALSE,FALSE,salo,Finnish,tyrrell,19,11,2,0,17,2,0,16,2,0,10,3.447,30,0
1997,12,spa,FALSE,FALSE,FALSE,FALSE,FALSE,katayama,Japanese,minardi,20,14,0,0,24,0,0,24,0,0,11,4.094,34,
1997,12,spa,FALSE,FALSE,FALSE,FALSE,FALSE,verstappen,Dutch,tyrrell,21,17,0,0,21,0,0,21,2,0,10,4.275,25,
1997,12,spa,FALSE,FALSE,FALSE,FALSE,FALSE,marques,Brazilian,minardi,22,20,0,0,25,0,0,26,0,0,11,5.056,21,0
1997,13,monza,FALSE,FALSE,TRUE,FALSE,FALSE,alesi,French,benetton,1,2,22,0,4,22,0,3,47,1,3,0,33,0
1997,13,monza,FALSE,FALSE,TRUE,FALSE,FALSE,frentzen,German,williams,2,3,23,1,3,19,1,5,78,6,2,0.052,30,0
1997,13,monza,FALSE,FALSE,TRUE,FALSE,FALSE,fisichella,Italian,jordan,3,4,14,0,9,8,0,12,25,0,5,0.076,24,
1997,13,monza,FALSE,FALSE,TRUE,FALSE,FALSE,villeneuve,Canadian,williams,4,5,55,5,2,53,5,2,78,6,2,0.241,26,
1997,13,monza,FALSE,FALSE,TRUE,FALSE,FALSE,hakkinen,Finnish,mclaren,5,9,14,0,10,14,0,9,28,1,4,0.35,28,
1997,13,monza,FALSE,FALSE,TRUE,FALSE,FALSE,coulthard,British,mclaren,6,1,14,1,8,14,1,8,28,1,4,0.357,26,0.1
1997,13,monza,FALSE,FALSE,TRUE,FALSE,FALSE,berger,Austrian,benetton,7,7,21,1,5,20,1,4,47,1,3,0.453,38,0
1997,13,monza,FALSE,FALSE,TRUE,FALSE,FALSE,ralf_schumacher,German,jordan,8,16,11,0,12,11,0,11,25,0,5,0.613,22,0
1997,13,monza,FALSE,FALSE,TRUE,FALSE,FALSE,michael_schumacher,German,ferrari,9,6,66,4,1,56,3,1,84,4,1,0.634,28,0
1997,13,monza,FALSE,FALSE,TRUE,FALSE,FALSE,irvine,British,ferrari,10,8,18,0,6,18,0,6,84,4,1,0.901,31,0
1997,13,monza,FALSE,FALSE,TRUE,FALSE,FALSE,barrichello,Brazilian,stewart,11,13,6,0,14,6,0,14,6,0,9,1.187,25,0
1997,13,monza,FALSE,FALSE,TRUE,FALSE,FALSE,herbert,British,sauber,12,17,14,0,11,11,0,10,15,0,7,1.252,33,0
1997,13,monza,FALSE,FALSE,TRUE,FALSE,FALSE,magnussen,Danish,stewart,13,19,0,0,21,0,0,20,6,0,9,1.404,24,
1997,13,monza,FALSE,FALSE,TRUE,FALSE,FALSE,damon_hill,British,arrows,14,15,7,0,13,7,0,13,7,0,8,1.492,36,0
1997,13,monza,FALSE,FALSE,TRUE,FALSE,FALSE,nakano,Japanese,prost,15,11,2,0,18,2,0,18,20,0,6,1.563,26,
1997,13,monza,FALSE,FALSE,TRUE,FALSE,FALSE,trulli,Italian,prost,16,10,3,0,16,3,0,16,20,0,6,1.577,23,
1997,13,monza,FALSE,FALSE,TRUE,FALSE,FALSE,diniz,Brazilian,arrows,17,22,0,0,20,0,0,22,7,0,8,1.649,27,0
1997,13,monza,FALSE,FALSE,TRUE,FALSE,FALSE,morbidelli,Italian,sauber,18,12,0,0,24,0,0,26,15,0,7,1.745,29,
1997,13,monza,FALSE,FALSE,TRUE,FALSE,FALSE,salo,Finnish,tyrrell,19,18,2,0,17,2,0,17,2,0,10,2.703,30,
1997,13,monza,FALSE,FALSE,TRUE,FALSE,FALSE,verstappen,Dutch,tyrrell,20,20,0,0,22,0,0,21,2,0,10,2.855,25,
1997,13,monza,FALSE,FALSE,TRUE,FALSE,FALSE,katayama,Japanese,minardi,21,21,0,0,25,0,0,24,0,0,11,3.665,34,
1997,13,monza,FALSE,FALSE,TRUE,FALSE,FALSE,marques,Brazilian,minardi,22,14,0,0,26,0,0,25,0,0,11,4.687,21,0
1997,14,osterreichring,TRUE,FALSE,FALSE,FALSE,FALSE,villeneuve,Canadian,williams,1,1,57,5,2,55,5,2,84,6,2,0,26,1
1997,14,osterreichring,TRUE,FALSE,FALSE,FALSE,FALSE,hakkinen,Finnish,mclaren,2,21,14,0,10,14,0,10,38,2,4,0.094,28,0
1997,14,osterreichring,TRUE,FALSE,FALSE,FALSE,FALSE,trulli,Italian,prost,3,15,3,0,16,3,0,16,20,0,6,0.207,23,
1997,14,osterreichring,TRUE,FALSE,FALSE,FALSE,FALSE,frentzen,German,williams,4,3,27,1,4,23,1,3,84,6,2,0.366,30,0
1997,14,osterreichring,TRUE,FALSE,FALSE,FALSE,FALSE,barrichello,Brazilian,stewart,5,14,6,0,14,6,0,14,6,0,9,0.396,25,
1997,14,osterreichring,TRUE,FALSE,FALSE,FALSE,FALSE,magnussen,Danish,stewart,6,16,0,0,21,0,0,21,6,0,9,0.589,24,
1997,14,osterreichring,TRUE,FALSE,FALSE,FALSE,FALSE,damon_hill,British,arrows,7,7,7,0,13,7,0,13,7,0,8,0.721,37,0
1997,14,osterreichring,TRUE,FALSE,FALSE,FALSE,FALSE,irvine,British,ferrari,8,19,18,0,7,18,0,6,85,4,1,0.747,31,0
1997,14,osterreichring,TRUE,FALSE,FALSE,FALSE,FALSE,michael_schumacher,German,ferrari,9,6,67,4,1,66,4,1,85,4,1,0.752,28,0
1997,14,osterreichring,TRUE,FALSE,FALSE,FALSE,FALSE,coulthard,British,mclaren,10,2,24,2,5,14,1,8,38,2,4,0.772,26,0
1997,14,osterreichring,TRUE,FALSE,FALSE,FALSE,FALSE,ralf_schumacher,German,jordan,11,5,11,0,12,11,0,12,28,0,5,0.882,22,0
1997,14,osterreichring,TRUE,FALSE,FALSE,FALSE,FALSE,herbert,British,sauber,12,8,14,0,11,14,0,11,15,0,7,0.906,33,0
1997,14,osterreichring,TRUE,FALSE,FALSE,FALSE,FALSE,morbidelli,Italian,sauber,13,9,0,0,24,0,0,24,15,0,7,0.957,29,
1997,14,osterreichring,TRUE,FALSE,FALSE,FALSE,FALSE,fisichella,Italian,jordan,14,4,17,0,8,14,0,9,28,0,5,0.995,24,
1997,14,osterreichring,TRUE,FALSE,FALSE,FALSE,FALSE,alesi,French,benetton,15,20,28,0,3,22,0,4,53,1,3,1.078,33,0
1997,14,osterreichring,TRUE,FALSE,FALSE,FALSE,FALSE,nakano,Japanese,prost,16,17,2,0,18,2,0,18,20,0,6,1.292,26,
1997,14,osterreichring,TRUE,FALSE,FALSE,FALSE,FALSE,diniz,Brazilian,arrows,17,13,0,0,20,0,0,20,7,0,8,1.311,27,
1997,14,osterreichring,TRUE,FALSE,FALSE,FALSE,FALSE,berger,Austrian,benetton,18,10,21,1,6,21,1,5,53,1,3,1.316,38,0
1997,14,osterreichring,TRUE,FALSE,FALSE,FALSE,FALSE,katayama,Japanese,minardi,19,11,0,0,25,0,0,25,0,0,11,1.732,34,
1997,14,osterreichring,TRUE,FALSE,FALSE,FALSE,FALSE,verstappen,Dutch,tyrrell,20,12,0,0,22,0,0,22,2,0,10,1.926,25,
1997,14,osterreichring,TRUE,FALSE,FALSE,FALSE,FALSE,salo,Finnish,tyrrell,21,18,2,0,17,2,0,17,2,0,10,3.942,30,0
1997,15,nurburgring,TRUE,FALSE,TRUE,FALSE,FALSE,hakkinen,Finnish,mclaren,1,12,14,0,10,14,0,10,44,2,4,0,29,0
1997,15,nurburgring,TRUE,FALSE,TRUE,FALSE,FALSE,villeneuve,Canadian,williams,2,1,67,6,2,57,5,2,98,7,1,0.089,26,0.5
